2016-10-16 21:00:00	28.2	62	3.5	975.3
2016-10-16 22:00:00	28	63	3.9	936.4
2016-10-16 23:00:00	27.5	64	4.1	864
2016-10-17 00:00:00	27.1	65	3.3	815.7
2016-10-17 00:00:00	27.1	65	3.3	815.7
2016-10-17 01:00:00	27.2	65	3.5	761.9
2016-10-17 02:00:00	27	67	4	732.5
2016-10-17 03:00:00	27.2	66	3.8	709.4
2016-10-17 04:00:00	27.1	67	2.8	703.5
2016-10-17 05:00:00	26.5	72	3.6	709
2016-10-17 06:00:00	26.3	73	3.2	714.8
2016-10-17 07:00:00	27.2	69	4.6	783.1
2016-10-17 08:00:00	28.2	66	4	938.3
2016-10-17 09:00:00	28.6	65	5.7	1103.7
2016-10-17 10:00:00	29.9	64	4.7	1162.7
2016-10-17 11:00:00	31	61	3.9	1211.3
2016-10-17 12:00:00	31.1	59	5.4	1166
2016-10-17 13:00:00	31.5	57	4	1170.8
2016-10-17 14:00:00	31.6	57	4.2	1225.7
2016-10-17 15:00:00	31.3	58	3.5	1216.6
2016-10-17 16:00:00	30.1	60	4.5	1216.5
2016-10-17 17:00:00	28.5	66	4.7	1182.2
2016-10-17 18:00:00	28.3	67	4.5	1196.6
2016-10-17 19:00:00	27.9	69	3.7	1158
2016-10-17 20:00:00	27.5	71	3.1	1127.7
2016-10-17 21:00:00	27.3	72	4.4	1081.2
2016-10-17 22:00:00	27.2	73	3.4	1025.7
2016-10-17 23:00:00	27.1	73	3.7	975
2016-10-18 00:00:00	27.6	68	2.4	905
2016-10-18 01:00:00	27.4	69	3	849
2016-10-18 02:00:00	27.8	64	2	815.9
2016-10-18 03:00:00	27.6	66	1.1	791.3
2016-10-18 04:00:00	27.7	64	2.3	774.6
2016-10-18 05:00:00	27.3	66	2.3	776.2
2016-10-18 06:00:00	27.7	63	1.7	786.8
2016-10-18 07:00:00	28.1	63	3.4	833.2
2016-10-18 08:00:00	28.8	61	4.2	969.7
2016-10-18 09:00:00	29.6	59	3.8	1150.4
2016-10-18 10:00:00	31	61	3.7	1193.8
2016-10-18 11:00:00	31.8	59	3.5	1251.4
2016-10-18 12:00:00	31.9	59	3.2	1241.3
2016-10-18 13:00:00	31.5	60	4.2	1236.6
2016-10-18 14:00:00	30	63	4.2	1243.7
2016-10-18 15:00:00	30.3	67	4.7	1230.6
2016-10-18 16:00:00	28.9	67	5	1217.4
2016-10-18 17:00:00	28.5	65	3.6	1197.4
2016-10-18 18:00:00	28.2	68	2.4	1205.5
2016-10-18 19:00:00	28.1	67	2.5	1168.4
2016-10-18 20:00:00	28.3	67	2.6	1145.5
2016-10-18 21:00:00	28.3	65	3.5	1092.5
2016-10-18 22:00:00	28.2	66	3.2	1033.2
2016-10-18 23:00:00	28.3	67	3.7	988
2016-10-19 00:00:00	27.9	69	3.2	924.3
2016-10-19 01:00:00	27.8	67	2.9	859.8
2016-10-19 02:00:00	27.4	69	2.8	823.8
2016-10-19 03:00:00	27.3	72	2.2	802.8
2016-10-19 04:00:00	27.5	70	3.2	793.4
2016-10-19 05:00:00	27.3	72	2.6	787
2016-10-19 06:00:00	27.6	71	3.4	790.4
2016-10-19 07:00:00	27.6	72	4.3	846.3
2016-10-19 08:00:00	28.1	73	3.4	983.5
2016-10-19 09:00:00	29.3	67	3.5	1147
2016-10-19 10:00:00	31.1	62	4.3	1196.7
2016-10-19 11:00:00	30.6	63	3.4	1260.7
2016-10-19 12:00:00	30.2	65	2.3	1237.8
2016-10-19 13:00:00	30.2	63	4.3	1199.7
2016-10-19 14:00:00	31.7	60	3.4	1252.2
2016-10-19 15:00:00	31.1	59	3.6	1246.8
2016-10-19 16:00:00	30.3	58	3.6	1236.1
2016-10-19 17:00:00	29.6	59	5	1206.4
2016-10-19 18:00:00	28.9	62	3.2	1212.9
2016-10-19 19:00:00	28.7	64	2.4	1187.4
2016-10-19 20:00:00	28.6	66	4.1	1148.5
2016-10-19 22:00:00	27.2	76	2.8	1056.1
2016-10-19 23:00:00	27.6	76	2.8	1015.4
2016-10-20 00:00:00	27.9	75	2.8	949.5
2016-10-20 01:00:00	27.4	77	3.4	881.5
2016-10-20 02:00:00	27.9	74	2.8	854.7
2016-10-20 03:00:00	28.1	73	3.4	823.8
